,URL,Category,RawCategory,MatchCategory,""""
847,www.viator.com/Rome-tours/Luxury-Tours/d511-g25-c113,Private and Luxury,/Rome-tours/Luxury-Tours/d511-g25-c113,Luxury-Tours,"""www.viator.com/Rome-tours/Luxury-Tours/d511-g25-c113"""
848,www.viator.com/Rome-tours/Bus-and-Minivan-Tours/d511-g12-c98,Bus Tours,/Rome-tours/Bus-and-Minivan-Tours/d511-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Rome-tours/Bus-and-Minivan-Tours/d511-g12-c98"""
849,www.viator.com/Rome-tours/Full-day-Tours/d511-g12-c94,Full-day Tours,/Rome-tours/Full-day-Tours/d511-g12-c94,Full-day-Tours,"""www.viator.com/Rome-tours/Full-day-Tours/d511-g12-c94"""
850,www.viator.com/Rome-tours/Archaeology-Tours/d511-g4-c5332,Archaeology Tours,/Rome-tours/Archaeology-Tours/d511-g4-c5332,Archaeology-Tours,"""www.viator.com/Rome-tours/Archaeology-Tours/d511-g4-c5332"""
851,www.viator.com/Rome-tours/City-Tours/d511-g12-c5330,City Tours,/Rome-tours/City-Tours/d511-g12-c5330,City-Tours,"""www.viator.com/Rome-tours/City-Tours/d511-g12-c5330"""
852,www.viator.com/Rome-tours/Airport-and-Ground-Transfers/d511-g15-c52,Airport & Hotel Transfers,/Rome-tours/Airport-and-Ground-Transfers/d511-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Rome-tours/Airport-and-Ground-Transfers/d511-g15-c52"""
853,www.viator.com/Rome-tours/Unique-Experiences/d511-g50127-c50128,Unique Experiences,/Rome-tours/Unique-Experiences/d511-g50127-c50128,Unique-Experiences,"""www.viator.com/Rome-tours/Unique-Experiences/d511-g50127-c50128"""
854,www.viator.com/Rome-tours/Cooking-Classes/d511-g6-c19,Cooking Classes,/Rome-tours/Cooking-Classes/d511-g6-c19,Cooking-Classes,"""www.viator.com/Rome-tours/Cooking-Classes/d511-g6-c19"""
855,www.viator.com/Rome-tours/Port-Transfers/d511-g15-c112,Port Transfers,/Rome-tours/Port-Transfers/d511-g15-c112,Port-Transfers,"""www.viator.com/Rome-tours/Port-Transfers/d511-g15-c112"""
856,www.viator.com/Rome-tours/Golf-Tours-and-Tee-Times/d511-g9-c34,Golf Tours & Tee Times,/Rome-tours/Golf-Tours-and-Tee-Times/d511-g9-c34,Golf-Tours-and-Tee-Times,"""www.viator.com/Rome-tours/Golf-Tours-and-Tee-Times/d511-g9-c34"""
857,www.viator.com/Rome-tours/Ancient-Ruins-Product-Tickets-and-Passes/d511-tag21654,Ancient Ruins,/Rome-tours/Ancient-Ruins-Product-Tickets-and-Passes/d511-tag21654,Ancient-Ruins-Product-Tickets-and-Passes,"""www.viator.com/Rome-tours/Ancient-Ruins-Product-Tickets-and-Passes/d511-tag21654"""
858,www.viator.com/Rome-tours/Audio-Guided-Tours/d511-g12-c26963,Audio Guides,/Rome-tours/Audio-Guided-Tours/d511-g12-c26963,Audio-Guided-Tours,"""www.viator.com/Rome-tours/Audio-Guided-Tours/d511-g12-c26963"""
859,www.viator.com/Rome-tours/Port-Transfers/d511-g24-c4032,Shore Excursions,/Rome-tours/Port-Transfers/d511-g24-c4032,Port-Transfers,"""www.viator.com/Rome-tours/Port-Transfers/d511-g24-c4032"""
861,www.viator.com/Rome-tours/Art-and-Culture/d511-tag21910,Art & Culture,/Rome-tours/Art-and-Culture/d511-tag21910,Art-and-Culture,"""www.viator.com/Rome-tours/Art-and-Culture/d511-tag21910"""
862,www.viator.com/Rome-tours/Classes-and-Workshops/d511-g26051,Classes & Workshops,/Rome-tours/Classes-and-Workshops/d511-g26051,Classes-and-Workshops,"""www.viator.com/Rome-tours/Classes-and-Workshops/d511-g26051"""
863,www.viator.com/Rome-tours/Food-Wine-and-Nightlife/d511-g6,Food & Drink,/Rome-tours/Food-Wine-and-Nightlife/d511-g6,Food-Wine-and-Nightlife,"""www.viator.com/Rome-tours/Food-Wine-and-Nightlife/d511-g6"""
864,www.viator.com/Rome-tours/LTSO-Viator-Market-Driven-Merchandising/d511-tag22083,Likely To Sell Out,/Rome-tours/LTSO-Viator-Market-Driven-Merchandising/d511-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Rome-tours/LTSO-Viator-Market-Driven-Merchandising/d511-tag22083"""
865,www.viator.com/Rome-tours/Outdoor-Activities/d511-g9,Outdoor Activities,/Rome-tours/Outdoor-Activities/d511-g9,Outdoor-Activities,"""www.viator.com/Rome-tours/Outdoor-Activities/d511-g9"""
866,www.viator.com/Rome-tours/Seasonal-and-Special-Occasions/d511-tag21916,Seasonal & Special Occasions,/Rome-tours/Seasonal-and-Special-Occasions/d511-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Rome-tours/Seasonal-and-Special-Occasions/d511-tag21916"""
867,www.viator.com/Rome-tours/Sightseeing-Tickets-and-Passes/d511-g8,Tickets & Passes,/Rome-tours/Sightseeing-Tickets-and-Passes/d511-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/Rome-tours/Sightseeing-Tickets-and-Passes/d511-g8"""
868,www.viator.com/Rome-tours/Tours-and-Sightseeing/d511-g12,"Tours, Sightseeing & Cruises",/Rome-tours/Tours-and-Sightseeing/d511-g12,Tours-and-Sightseeing,"""www.viator.com/Rome-tours/Tours-and-Sightseeing/d511-g12"""
869,www.viator.com/Rome-tours/Transfers-and-Ground-Transport/d511-g15,Travel & Transportation Services,/Rome-tours/Transfers-and-Ground-Transport/d511-g15,Transfers-and-Ground-Transport,"""www.viator.com/Rome-tours/Transfers-and-Ground-Transport/d511-g15"""
882,www.viator.com/Venice/d522-ttd,Global,/Global/Global,Global,"""www.viator.com/Venice/d522-ttd"""
883,www.viator.com/Venice-tours/Walking-Tours/d522-g16-c56,Walking Tours,/Venice-tours/Walking-Tours/d522-g16-c56,Walking-Tours,"""www.viator.com/Venice-tours/Walking-Tours/d522-g16-c56"""
884,www.viator.com/Venice-tours/Day-Trips/d522-g5-c15,Day Trips,/Venice-tours/Day-Trips/d522-g5-c15,Day-Trips,"""www.viator.com/Venice-tours/Day-Trips/d522-g5-c15"""
885,www.viator.com/Venice-tours/Cruises-Sailing-and-Water-Tours/d522-g3,Cruises & Sailing,/Venice-tours/Cruises-Sailing-and-Water-Tours/d522-g3,Cruises-Sailing-and-Water-Tours,"""www.viator.com/Venice-tours/Cruises-Sailing-and-Water-Tours/d522-g3"""
886,www.viator.com/Venice-tours/Gondola-Cruises/d522-g3-c5318,Gondola Cruises,/Venice-tours/Gondola-Cruises/d522-g3-c5318,Gondola-Cruises,"""www.viator.com/Venice-tours/Gondola-Cruises/d522-g3-c5318"""
887,www.viator.com/Venice-tours/Luxury-Tours/d522-g25-c113,Private and Luxury,/Venice-tours/Luxury-Tours/d522-g25-c113,Luxury-Tours,"""www.viator.com/Venice-tours/Luxury-Tours/d522-g25-c113"""
888,www.viator.com/Venice-tours/Private-Sightseeing-Tours/d522-g26-c116,Private Sightseeing Tours,/Venice-tours/Private-Sightseeing-Tours/d522-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Venice-tours/Private-Sightseeing-Tours/d522-g26-c116"""
889,www.viator.com/Venice-tours/Half-day-Tours/d522-g12-c95,Half-day Tours,/Venice-tours/Half-day-Tours/d522-g12-c95,Half-day-Tours,"""www.viator.com/Venice-tours/Half-day-Tours/d522-g12-c95"""
890,www.viator.com/Venice-tours/Full-day-Tours/d522-g12-c94,Full-day Tours,/Venice-tours/Full-day-Tours/d522-g12-c94,Full-day-Tours,"""www.viator.com/Venice-tours/Full-day-Tours/d522-g12-c94"""
891,www.viator.com/Venice-tours/Airport-and-Ground-Transfers/d522-g15-c52,Airport & Hotel Transfers,/Venice-tours/Airport-and-Ground-Transfers/d522-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Venice-tours/Airport-and-Ground-Transfers/d522-g15-c52"""
892,www.viator.com/Venice-tours/City-Tours/d522-g12-c5330,City Tours,/Venice-tours/City-Tours/d522-g12-c5330,City-Tours,"""www.viator.com/Venice-tours/City-Tours/d522-g12-c5330"""
893,www.viator.com/Venice-tours/Wine-Tasting-and-Winery-Tours/d522-g6-c21,Wine Tastings,/Venice-tours/Wine-Tasting-and-Winery-Tours/d522-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Venice-tours/Wine-Tasting-and-Winery-Tours/d522-g6-c21"""
894,www.viator.com/Venice-tours/Historical-and-Heritage-Tours/d522-g4-c12,Historical Tours,/Venice-tours/Historical-and-Heritage-Tours/d522-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Venice-tours/Historical-and-Heritage-Tours/d522-g4-c12"""
895,www.viator.com/Venice-tours/Water-Tours/d522-g3-c40295,Water Tours,/Venice-tours/Water-Tours/d522-g3-c40295,Water-Tours,"""www.viator.com/Venice-tours/Water-Tours/d522-g3-c40295"""
896,www.viator.com/Venice-tours/Cultural-Tours/d522-g4-c11,Cultural Tours,/Venice-tours/Cultural-Tours/d522-g4-c11,Cultural-Tours,"""www.viator.com/Venice-tours/Cultural-Tours/d522-g4-c11"""
897,www.viator.com/Venice-tours/Sightseeing/d522-tag21725,Sightseeing Tours,/Venice-tours/Sightseeing/d522-tag21725,Sightseeing,"""www.viator.com/Venice-tours/Sightseeing/d522-tag21725"""
898,www.viator.com/Venice-tours/Water-Transfers/d522-g15-c40311,Water Transfers,/Venice-tours/Water-Transfers/d522-g15-c40311,Water-Transfers,"""www.viator.com/Venice-tours/Water-Transfers/d522-g15-c40311"""
899,www.viator.com/Venice-tours/Food-Tours-Attraction-Product-Category/d522-tag12053,Culinary Tour,/Venice-tours/Food-Tours-Attraction-Product-Category/d522-tag12053,Food-Tours-Attraction-Product-Category,"""www.viator.com/Venice-tours/Food-Tours-Attraction-Product-Category/d522-tag12053"""
900,www.viator.com/Venice-tours/Cooking-Classes/d522-g6-c19,Cooking Classes,/Venice-tours/Cooking-Classes/d522-g6-c19,Cooking-Classes,"""www.viator.com/Venice-tours/Cooking-Classes/d522-g6-c19"""
901,www.viator.com/Venice-tours/Photography-Tours/d522-g12-c26028,Photography Tours,/Venice-tours/Photography-Tours/d522-g12-c26028,Photography-Tours,"""www.viator.com/Venice-tours/Photography-Tours/d522-g12-c26028"""
902,www.viator.com/Venice-tours/Classical-Music/d522-tag20207,Classical Music,/Venice-tours/Classical-Music/d522-tag20207,Classical-Music,"""www.viator.com/Venice-tours/Classical-Music/d522-tag20207"""
903,www.viator.com/Venice-tours/Skip-the-Line-Tours/d522-g12-c5329,Skip the line Tickets,/Venice-tours/Skip-the-Line-Tours/d522-g12-c5329,Skip-the-Line-Tours,"""www.viator.com/Venice-tours/Skip-the-Line-Tours/d522-g12-c5329"""
905,www.viator.com/Venice-tours/Art-and-Culture/d522-tag21910,Art & Culture,/Venice-tours/Art-and-Culture/d522-tag21910,Art-and-Culture,"""www.viator.com/Venice-tours/Art-and-Culture/d522-tag21910"""
906,www.viator.com/Venice-tours/Classes-and-Workshops/d522-g26051,Classes & Workshops,/Venice-tours/Classes-and-Workshops/d522-g26051,Classes-and-Workshops,"""www.viator.com/Venice-tours/Classes-and-Workshops/d522-g26051"""
907,www.viator.com/Venice-tours/Food-Wine-and-Nightlife/d522-g6,Food & Drink,/Venice-tours/Food-Wine-and-Nightlife/d522-g6,Food-Wine-and-Nightlife,"""www.viator.com/Venice-tours/Food-Wine-and-Nightlife/d522-g6"""
908,www.viator.com/Venice-tours/LTSO-Viator-Market-Driven-Merchandising/d522-tag22083,Likely To Sell Out,/Venice-tours/LTSO-Viator-Market-Driven-Merchandising/d522-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Venice-tours/LTSO-Viator-Market-Driven-Merchandising/d522-tag22083"""
909,www.viator.com/Venice-tours/Outdoor-Activities/d522-g9,Outdoor Activities,/Venice-tours/Outdoor-Activities/d522-g9,Outdoor-Activities,"""www.viator.com/Venice-tours/Outdoor-Activities/d522-g9"""
910,www.viator.com/Venice-tours/Seasonal-and-Special-Occasions/d522-tag21916,Seasonal & Special Occasions,/Venice-tours/Seasonal-and-Special-Occasions/d522-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Venice-tours/Seasonal-and-Special-Occasions/d522-tag21916"""
911,www.viator.com/Venice-tours/Sightseeing-Tickets-and-Passes/d522-g8,Tickets & Passes,/Venice-tours/Sightseeing-Tickets-and-Passes/d522-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/Venice-tours/Sightseeing-Tickets-and-Passes/d522-g8"""
912,www.viator.com/Venice-tours/Tours-and-Sightseeing/d522-g12,"Tours, Sightseeing & Cruises",/Venice-tours/Tours-and-Sightseeing/d522-g12,Tours-and-Sightseeing,"""www.viator.com/Venice-tours/Tours-and-Sightseeing/d522-g12"""
913,www.viator.com/Venice-tours/Transfers-and-Ground-Transport/d522-g15,Travel & Transportation Services,/Venice-tours/Transfers-and-Ground-Transport/d522-g15,Transfers-and-Ground-Transport,"""www.viator.com/Venice-tours/Transfers-and-Ground-Transport/d522-g15"""
914,www.viator.com/Venice-tours/Unique-Experiences/d522-g50127-c50128,Unique Experiences,/Venice-tours/Unique-Experiences/d522-g50127-c50128,Unique-Experiences,"""www.viator.com/Venice-tours/Unique-Experiences/d522-g50127-c50128"""
926,www.viator.com/Palermo/d4815-ttd,Global,/Global/Global,Global,"""www.viator.com/Palermo/d4815-ttd"""
927,www.viator.com/Palermo-tours/Day-Trips/d4815-g5-c15,Day Trips,/Palermo-tours/Day-Trips/d4815-g5-c15,Day-Trips,"""www.viator.com/Palermo-tours/Day-Trips/d4815-g5-c15"""
928,www.viator.com/Palermo-tours/Half-day-Tours/d4815-g12-c95,Half-day Tours,/Palermo-tours/Half-day-Tours/d4815-g12-c95,Half-day-Tours,"""www.viator.com/Palermo-tours/Half-day-Tours/d4815-g12-c95"""
929,www.viator.com/Palermo-tours/Walking-Tours/d4815-g16-c56,Walking Tours,/Palermo-tours/Walking-Tours/d4815-g16-c56,Walking-Tours,"""www.viator.com/Palermo-tours/Walking-Tours/d4815-g16-c56"""
930,www.viator.com/Palermo-tours/Airport-and-Ground-Transfers/d4815-g15-c52,Airport & Hotel Transfers,/Palermo-tours/Airport-and-Ground-Transfers/d4815-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Palermo-tours/Airport-and-Ground-Transfers/d4815-g15-c52"""
931,www.viator.com/Palermo-tours/Sightseeing/d4815-tag21725,Sightseeing Tours,/Palermo-tours/Sightseeing/d4815-tag21725,Sightseeing,"""www.viator.com/Palermo-tours/Sightseeing/d4815-tag21725"""
932,www.viator.com/Palermo-tours/Bus-and-Minivan-Tours/d4815-g12-c98,Bus Tours,/Palermo-tours/Bus-and-Minivan-Tours/d4815-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Palermo-tours/Bus-and-Minivan-Tours/d4815-g12-c98"""
933,www.viator.com/Palermo-tours/Historical-and-Heritage-Tours/d4815-g4-c12,Historical Tours,/Palermo-tours/Historical-and-Heritage-Tours/d4815-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Palermo-tours/Historical-and-Heritage-Tours/d4815-g4-c12"""
934,www.viator.com/Palermo-tours/Cultural-Tours/d4815-g4-c11,Cultural Tours,/Palermo-tours/Cultural-Tours/d4815-g4-c11,Cultural-Tours,"""www.viator.com/Palermo-tours/Cultural-Tours/d4815-g4-c11"""
935,www.viator.com/Palermo-tours/Ports-of-Call-Tours/d4815-g24-c89,Ports of Call Tours,/Palermo-tours/Ports-of-Call-Tours/d4815-g24-c89,Ports-of-Call-Tours,"""www.viator.com/Palermo-tours/Ports-of-Call-Tours/d4815-g24-c89"""
936,www.viator.com/Palermo-tours/Cooking-Classes/d4815-g6-c19,Cooking Classes,/Palermo-tours/Cooking-Classes/d4815-g6-c19,Cooking-Classes,"""www.viator.com/Palermo-tours/Cooking-Classes/d4815-g6-c19"""
937,www.viator.com/Palermo-tours/Food-Tours/d4815-g6-c80,Food Tours,/Palermo-tours/Food-Tours/d4815-g6-c80,Food-Tours,"""www.viator.com/Palermo-tours/Food-Tours/d4815-g6-c80"""
938,www.viator.com/Palermo-tours/Wine-Tasting-and-Winery-Tours/d4815-g6-c21,Wine Tastings,/Palermo-tours/Wine-Tasting-and-Winery-Tours/d4815-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Palermo-tours/Wine-Tasting-and-Winery-Tours/d4815-g6-c21"""
939,www.viator.com/Palermo-tours/Street-Food-Tours/d4815-g6-c32027,Street Food Tours,/Palermo-tours/Street-Food-Tours/d4815-g6-c32027,Street-Food-Tours,"""www.viator.com/Palermo-tours/Street-Food-Tours/d4815-g6-c32027"""
940,www.viator.com/Palermo-tours/Cruises-Sailing-and-Water-Tours/d4815-g3,Cruises & Sailing,/Palermo-tours/Cruises-Sailing-and-Water-Tours/d4815-g3,Cruises-Sailing-and-Water-Tours,"""www.viator.com/Palermo-tours/Cruises-Sailing-and-Water-Tours/d4815-g3"""
941,www.viator.com/Palermo-tours/Port-Transfers/d4815-g24-c4032,Shore Excursions,/Palermo-tours/Port-Transfers/d4815-g24-c4032,Port-Transfers,"""www.viator.com/Palermo-tours/Port-Transfers/d4815-g24-c4032"""
942,www.viator.com/Palermo-tours/Food-Tours-Attraction-Product-Category/d4815-tag12053,Culinary Tour,/Palermo-tours/Food-Tours-Attraction-Product-Category/d4815-tag12053,Food-Tours-Attraction-Product-Category,"""www.viator.com/Palermo-tours/Food-Tours-Attraction-Product-Category/d4815-tag12053"""
943,www.viator.com/Palermo-tours/Private-Sightseeing-Tours/d4815-g26-c116,Private Sightseeing Tours,/Palermo-tours/Private-Sightseeing-Tours/d4815-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Palermo-tours/Private-Sightseeing-Tours/d4815-g26-c116"""
944,www.viator.com/Palermo-tours/Car-Tours/d4815-tag21733,Car Tours,/Palermo-tours/Car-Tours/d4815-tag21733,Car-Tours,"""www.viator.com/Palermo-tours/Car-Tours/d4815-tag21733"""
945,www.viator.com/Palermo-tours/Full-day-Tours/d4815-g12-c94,Full-day Tours,/Palermo-tours/Full-day-Tours/d4815-g12-c94,Full-day-Tours,"""www.viator.com/Palermo-tours/Full-day-Tours/d4815-g12-c94"""
946,www.viator.com/Palermo-tours/Private-Drivers/d4815-g15-c32762,Private Drivers,/Palermo-tours/Private-Drivers/d4815-g15-c32762,Private-Drivers,"""www.viator.com/Palermo-tours/Private-Drivers/d4815-g15-c32762"""
947,www.viator.com/Palermo-tours/City-Tours/d4815-g12-c5330,City Tours,/Palermo-tours/City-Tours/d4815-g12-c5330,City-Tours,"""www.viator.com/Palermo-tours/City-Tours/d4815-g12-c5330"""
949,www.viator.com/Palermo-tours/Art-and-Culture/d4815-tag21910,Art & Culture,/Palermo-tours/Art-and-Culture/d4815-tag21910,Art-and-Culture,"""www.viator.com/Palermo-tours/Art-and-Culture/d4815-tag21910"""
950,www.viator.com/Palermo-tours/Classes-and-Workshops/d4815-g26051,Classes & Workshops,/Palermo-tours/Classes-and-Workshops/d4815-g26051,Classes-and-Workshops,"""www.viator.com/Palermo-tours/Classes-and-Workshops/d4815-g26051"""
951,www.viator.com/Palermo-tours/Food-Wine-and-Nightlife/d4815-g6,Food & Drink,/Palermo-tours/Food-Wine-and-Nightlife/d4815-g6,Food-Wine-and-Nightlife,"""www.viator.com/Palermo-tours/Food-Wine-and-Nightlife/d4815-g6"""
952,www.viator.com/Palermo-tours/LTSO-Viator-Market-Driven-Merchandising/d4815-tag22083,Likely To Sell Out,/Palermo-tours/LTSO-Viator-Market-Driven-Merchandising/d4815-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Palermo-tours/LTSO-Viator-Market-Driven-Merchandising/d4815-tag22083"""
953,www.viator.com/Palermo-tours/Outdoor-Activities/d4815-g9,Outdoor Activities,/Palermo-tours/Outdoor-Activities/d4815-g9,Outdoor-Activities,"""www.viator.com/Palermo-tours/Outdoor-Activities/d4815-g9"""
954,www.viator.com/Palermo-tours/Seasonal-and-Special-Occasions/d4815-tag21916,Seasonal & Special Occasions,/Palermo-tours/Seasonal-and-Special-Occasions/d4815-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Palermo-tours/Seasonal-and-Special-Occasions/d4815-tag21916"""
955,www.viator.com/Palermo-tours/Sightseeing-Tickets-and-Passes/d4815-g8,Tickets & Passes,/Palermo-tours/Sightseeing-Tickets-and-Passes/d4815-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/Palermo-tours/Sightseeing-Tickets-and-Passes/d4815-g8"""
956,www.viator.com/Palermo-tours/Tours-and-Sightseeing/d4815-g12,"Tours, Sightseeing & Cruises",/Palermo-tours/Tours-and-Sightseeing/d4815-g12,Tours-and-Sightseeing,"""www.viator.com/Palermo-tours/Tours-and-Sightseeing/d4815-g12"""
957,www.viator.com/Palermo-tours/Transfers-and-Ground-Transport/d4815-g15,Travel & Transportation Services,/Palermo-tours/Transfers-and-Ground-Transport/d4815-g15,Transfers-and-Ground-Transport,"""www.viator.com/Palermo-tours/Transfers-and-Ground-Transport/d4815-g15"""
958,www.viator.com/Palermo-tours/Unique-Experiences/d4815-g50127-c50128,Unique Experiences,/Palermo-tours/Unique-Experiences/d4815-g50127-c50128,Unique-Experiences,"""www.viator.com/Palermo-tours/Unique-Experiences/d4815-g50127-c50128"""
970,www.viator.com/Taormina/d4237-ttd,Global,/Global/Global,Global,"""www.viator.com/Taormina/d4237-ttd"""
971,www.viator.com/Taormina-tours/Day-Trips/d4237-g5-c15,Day Trips,/Taormina-tours/Day-Trips/d4237-g5-c15,Day-Trips,"""www.viator.com/Taormina-tours/Day-Trips/d4237-g5-c15"""
972,www.viator.com/Taormina-tours/Cruises-Sailing-and-Water-Tours/d4237-g3,Cruises & Sailing,/Taormina-tours/Cruises-Sailing-and-Water-Tours/d4237-g3,Cruises-Sailing-and-Water-Tours,"""www.viator.com/Taormina-tours/Cruises-Sailing-and-Water-Tours/d4237-g3"""
973,www.viator.com/Taormina-tours/Private-Sightseeing-Tours/d4237-g26-c116,Private Sightseeing Tours,/Taormina-tours/Private-Sightseeing-Tours/d4237-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Taormina-tours/Private-Sightseeing-Tours/d4237-g26-c116"""
974,www.viator.com/Taormina-tours/Port-Transfers/d4237-g24-c4032,Shore Excursions,/Taormina-tours/Port-Transfers/d4237-g24-c4032,Port-Transfers,"""www.viator.com/Taormina-tours/Port-Transfers/d4237-g24-c4032"""
975,www.viator.com/Taormina-tours/Wine-Tasting-and-Winery-Tours/d4237-g6-c21,Wine Tastings,/Taormina-tours/Wine-Tasting-and-Winery-Tours/d4237-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Taormina-tours/Wine-Tasting-and-Winery-Tours/d4237-g6-c21"""
976,www.viator.com/Taormina-tours/Full-day-Tours/d4237-g12-c94,Full-day Tours,/Taormina-tours/Full-day-Tours/d4237-g12-c94,Full-day-Tours,"""www.viator.com/Taormina-tours/Full-day-Tours/d4237-g12-c94"""
977,www.viator.com/Taormina-tours/Historical-and-Heritage-Tours/d4237-g4-c12,Historical Tours,/Taormina-tours/Historical-and-Heritage-Tours/d4237-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Taormina-tours/Historical-and-Heritage-Tours/d4237-g4-c12"""
978,www.viator.com/Taormina-tours/Cultural-Tours/d4237-g4-c11,Cultural Tours,/Taormina-tours/Cultural-Tours/d4237-g4-c11,Cultural-Tours,"""www.viator.com/Taormina-tours/Cultural-Tours/d4237-g4-c11"""
979,www.viator.com/Taormina-tours/Sightseeing/d4237-tag21725,Sightseeing Tours,/Taormina-tours/Sightseeing/d4237-tag21725,Sightseeing,"""www.viator.com/Taormina-tours/Sightseeing/d4237-tag21725"""
980,www.viator.com/Taormina-tours/Cooking-Classes/d4237-g6-c19,Cooking Classes,/Taormina-tours/Cooking-Classes/d4237-g6-c19,Cooking-Classes,"""www.viator.com/Taormina-tours/Cooking-Classes/d4237-g6-c19"""
981,www.viator.com/Taormina-tours/Archaeology-Tours/d4237-g4-c5332,Archaeology Tours,/Taormina-tours/Archaeology-Tours/d4237-g4-c5332,Archaeology-Tours,"""www.viator.com/Taormina-tours/Archaeology-Tours/d4237-g4-c5332"""
982,www.viator.com/Taormina-tours/Water-Tours/d4237-g3-c40295,Water Tours,/Taormina-tours/Water-Tours/d4237-g3-c40295,Water-Tours,"""www.viator.com/Taormina-tours/Water-Tours/d4237-g3-c40295"""
983,www.viator.com/Taormina-tours/Car-Tours/d4237-tag21733,Car Tours,/Taormina-tours/Car-Tours/d4237-tag21733,Car-Tours,"""www.viator.com/Taormina-tours/Car-Tours/d4237-tag21733"""
984,www.viator.com/Taormina-tours/Half-day-Tours/d4237-g12-c95,Half-day Tours,/Taormina-tours/Half-day-Tours/d4237-g12-c95,Half-day-Tours,"""www.viator.com/Taormina-tours/Half-day-Tours/d4237-g12-c95"""
985,www.viator.com/Taormina-tours/Bus-and-Minivan-Tours/d4237-g12-c98,Bus Tours,/Taormina-tours/Bus-and-Minivan-Tours/d4237-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Taormina-tours/Bus-and-Minivan-Tours/d4237-g12-c98"""
986,www.viator.com/Taormina-tours/4WD-ATV-and-Off-Road-Tours/d4237-g9-c32,4WD Tours,/Taormina-tours/4WD-ATV-and-Off-Road-Tours/d4237-g9-c32,4WD-ATV-and-Off-Road-Tours,"""www.viator.com/Taormina-tours/4WD-ATV-and-Off-Road-Tours/d4237-g9-c32"""
987,www.viator.com/Taormina-tours/Walking-Tours/d4237-g16-c56,Walking Tours,/Taormina-tours/Walking-Tours/d4237-g16-c56,Walking-Tours,"""www.viator.com/Taormina-tours/Walking-Tours/d4237-g16-c56"""
988,www.viator.com/Taormina-tours/Adventure-Tours/d4237-tag22046,Adventure Tours,/Taormina-tours/Adventure-Tours/d4237-tag22046,Adventure-Tours,"""www.viator.com/Taormina-tours/Adventure-Tours/d4237-tag22046"""
989,www.viator.com/Taormina-tours/Food-Tours-Attraction-Product-Category/d4237-tag12053,Culinary Tour,/Taormina-tours/Food-Tours-Attraction-Product-Category/d4237-tag12053,Food-Tours-Attraction-Product-Category,"""www.viator.com/Taormina-tours/Food-Tours-Attraction-Product-Category/d4237-tag12053"""
990,www.viator.com/Taormina-tours/Adrenaline-and-Extreme/d4237-g9-c87,Extreme Sports,/Taormina-tours/Adrenaline-and-Extreme/d4237-g9-c87,Adrenaline-and-Extreme,"""www.viator.com/Taormina-tours/Adrenaline-and-Extreme/d4237-g9-c87"""
991,www.viator.com/Taormina-tours/Dolphin-Watching/d4237-tag21454,Dolphin Watching,/Taormina-tours/Dolphin-Watching/d4237-tag21454,Dolphin-Watching,"""www.viator.com/Taormina-tours/Dolphin-Watching/d4237-tag21454"""
993,www.viator.com/Taormina-tours/Art-and-Culture/d4237-tag21910,Art & Culture,/Taormina-tours/Art-and-Culture/d4237-tag21910,Art-and-Culture,"""www.viator.com/Taormina-tours/Art-and-Culture/d4237-tag21910"""
994,www.viator.com/Taormina-tours/Classes-and-Workshops/d4237-g26051,Classes & Workshops,/Taormina-tours/Classes-and-Workshops/d4237-g26051,Classes-and-Workshops,"""www.viator.com/Taormina-tours/Classes-and-Workshops/d4237-g26051"""
995,www.viator.com/Taormina-tours/Food-Wine-and-Nightlife/d4237-g6,Food & Drink,/Taormina-tours/Food-Wine-and-Nightlife/d4237-g6,Food-Wine-and-Nightlife,"""www.viator.com/Taormina-tours/Food-Wine-and-Nightlife/d4237-g6"""
